[2025-11-25 11:51:36.142] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:56:56.940] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:56:57.941] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:56:57.941] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:56:57.941] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:56:57.941] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:56:57.941] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:56:57.942] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:56:58.944] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:56:58.945] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:56:59.948] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:57:00.953] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:01.957] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:57:01.990] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:57:02.991] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:57:02.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:57:02.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:57:03.992] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:57:03.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:57:03.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:57:04.993] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.NamPlt, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO1, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO2, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO3, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.SPCSO4, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Beh, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Health, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.Mod, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LLN0.NamPlt, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyHealth, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.PhyNam, error: 3
[2025-11-25 11:57:05.996] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/LPHD1.Proxy, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn1, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn2, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn3, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.AnIn4, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Beh, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Health, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind1, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind2, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind3, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Ind4, error: 3
[2025-11-25 11:57:07.000] [gateway] [warning] ✗ Failed to read simpleIOGenericIO/GGIO1.Mod, error: 3
